MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,DEST,DEP_DELAY,DISTANCE,DEP_TIME_M,CRS_ARR_M,Temperature,Humidity,Wind,Wind Speed,Pressure,Condition,sch_dep,sch_arr,TAXI_OUT
11,15,5,3,7,35,301,1410,18,44,55,7,21,30.21,17,21,21,13
11,15,5,3,38,41,150,1411,1429,44,55,7,21,30.21,17,21,21,20
11,15,5,3,58,39,1598,1439,248,44,55,7,21,30.21,17,21,21,17
11,15,5,3,5,19,1576,18,282,32,44,6,13,30.44,3,12,13,19
11,15,5,1,28,249,2475,39,1,32,44,6,13,30.44,3,12,13,18
11,16,6,3,58,-9,1598,292,583,38,53,6,17,30.32,3,1,4,17
11,16,6,3,20,-8,1069,293,482,38,53,6,17,30.32,3,1,4,13
11,16,6,3,10,-8,636,316,448,38,53,6,17,30.32,3,7,14,14
11,16,6,3,30,-8,944,337,513,38,53,6,17,30.32,3,7,14,14
11,16,6,4,1,-4,760,356,500,36,41,6,14,30.36,3,7,14,15
11,16,6,1,28,-3,2475,357,568,36,41,6,14,30.36,3,7,14,21
11,16,6,1,31,0,1089,375,569,36,41,6,14,30.36,3,14,18,15
11,16,6,1,12,-4,541,376,514,36,41,6,14,30.36,3,14,18,17
11,16,6,1,15,-7,213,384,479,36,41,6,14,30.36,3,14,18,16
11,16,6,3,33,-1,1182,399,544,36,41,6,14,30.36,3,14,18,15
11,16,6,1,17,-6,1391,399,598,36,41,6,14,30.36,3,14,18,17
11,16,6,3,63,-12,209,408,493,36,41,6,14,30.36,3,14,18,15
11,16,6,2,56,-12,2586,408,647,36,41,6,14,30.36,3,14,18,28
11,16,6,3,54,-10,718,409,562,36,41,6,14,30.36,3,14,18,17
11,16,6,4,32,-8,1029,411,546,35,40,5,20,30.43,3,14,18,32
11,16,6,3,7,48,301,413,445,35,40,5,20,30.43,3,14,18,17
11,16,6,1,56,-6,2586,414,641,35,40,5,20,30.43,3,14,18,18
11,16,6,3,1,-4,760,414,572,35,40,5,20,30.43,3,14,18,16
11,16,6,4,4,-4,187,416,499,35,40,5,20,30.43,3,14,18,11
11,16,6,4,28,-4,2475,416,615,35,40,5,20,30.43,3,14,18,26
11,16,6,3,28,-9,2475,416,624,35,40,5,20,30.43,3,14,18,17
11,16,6,3,50,-2,264,420,504,35,40,5,20,30.43,3,31,28,17
11,16,6,3,4,-4,187,423,500,35,40,5,20,30.43,3,31,28,24
11,16,6,4,55,-1,2422,424,624,35,40,5,20,30.43,3,31,28,22
11,16,6,4,59,5,1990,425,624,35,40,5,20,30.43,3,31,28,19
11,16,6,3,26,-10,828,441,604,35,40,5,20,30.43,3,31,28,16
11,16,6,2,28,-9,2475,441,660,35,40,5,20,30.43,3,31,28,20
11,16,6,3,64,-4,1005,443,627,35,40,5,20,30.43,3,31,28,19
11,16,6,2,55,-7,2422,443,657,35,40,5,20,30.43,3,31,28,21
11,16,6,2,40,21,2454,446,630,35,40,5,20,30.43,3,31,28,21
11,16,6,3,6,-7,266,448,530,35,40,5,20,30.43,3,31,28,20
11,16,6,3,51,0,1074,449,642,35,40,5,20,30.43,3,31,28,21
11,16,6,4,42,-9,2153,461,682,35,40,5,20,30.43,3,31,28,16
11,16,6,1,36,-8,740,463,585,35,40,5,20,30.43,3,31,28,17
11,16,6,4,12,-7,541,468,612,35,40,5,20,30.43,3,31,28,14
11,16,6,4,33,-11,1182,468,620,35,40,5,20,30.43,3,31,28,12
11,16,6,3,20,-5,1069,475,667,36,27,5,24,30.45,4,31,28,17
11,16,6,4,20,-4,1069,476,655,36,27,5,24,30.45,4,31,28,21
11,16,6,4,31,-8,1089,477,674,36,27,5,24,30.45,4,31,28,29
11,16,6,0,7,-7,301,478,575,36,27,5,24,30.45,4,31,28,15
11,16,6,4,16,-7,1626,478,641,36,27,5,24,30.45,4,31,28,11
11,16,6,4,52,-6,2446,479,679,36,27,5,24,30.45,4,31,28,13
11,16,6,4,40,-6,2454,479,696,36,27,5,24,30.45,4,31,28,11
11,16,6,0,47,-6,427,479,593,36,27,5,24,30.45,4,31,28,22
11,16,6,0,50,-6,264,479,578,36,27,5,24,30.45,4,31,28,26
11,16,6,1,12,0,541,479,617,36,27,5,24,30.45,4,31,28,16
11,16,6,6,37,-5,290,480,571,36,27,5,24,30.45,4,51,17,19
11,16,6,4,27,-5,2248,480,655,36,27,5,24,30.45,4,51,17,16
11,16,6,4,56,-3,2586,482,704,36,27,5,24,30.45,4,51,17,18
11,16,6,4,64,-3,1005,482,663,36,27,5,24,30.45,4,51,17,16
11,16,6,3,47,-5,427,483,592,36,27,5,24,30.45,4,51,17,21
11,16,6,3,30,4,944,484,656,36,27,5,24,30.45,4,51,17,16
11,16,6,4,30,-1,944,484,659,36,27,5,24,30.45,4,51,17,22
11,16,6,4,58,0,1598,485,774,36,27,5,24,30.45,4,51,17,22
11,16,6,1,31,-3,1089,487,686,36,27,5,24,30.45,4,51,17,27
11,16,6,3,27,-1,2248,494,666,36,27,5,24,30.45,4,51,17,17
11,16,6,3,59,-5,1990,500,706,36,27,5,24,30.45,4,51,17,18
11,16,6,1,17,-9,1391,500,705,36,27,5,24,30.45,4,51,17,13
11,16,6,4,23,22,1417,502,673,36,27,5,24,30.45,4,51,17,13
11,16,6,1,62,-5,1623,504,808,36,27,5,24,30.45,4,51,17,34
11,16,6,4,26,-4,828,505,674,36,27,5,24,30.45,4,51,17,12
11,16,6,4,62,-9,1623,506,803,36,27,5,24,30.45,4,51,17,14
11,16,6,0,17,-2,1391,507,714,36,27,5,24,30.45,4,51,17,13
11,16,6,0,15,-5,213,510,599,36,27,5,24,30.45,4,51,17,16
11,16,6,4,1,1,760,511,660,36,27,5,24,30.45,4,51,17,11
11,16,6,7,3,-9,765,511,621,36,27,5,24,30.45,4,51,17,13
11,16,6,3,4,0,187,515,589,36,27,5,24,30.45,4,51,17,13
11,16,6,0,54,-15,718,525,681,36,27,5,24,30.45,4,51,17,25
11,16,6,0,22,-1,228,534,618,37,26,5,22,30.46,4,51,17,19
11,16,6,4,10,-5,636,535,678,37,26,5,22,30.46,4,51,17,11
11,16,6,0,9,-1,184,539,613,37,26,5,22,30.46,4,51,17,9
11,16,6,3,58,-8,1598,542,842,37,26,5,22,30.46,4,39,18,15
11,16,6,4,2,-6,1521,549,748,37,26,5,22,30.46,4,39,18,36
11,16,6,4,57,-4,2569,551,775,37,26,5,22,30.46,4,39,18,9
11,16,6,3,56,-8,2586,554,779,37,26,5,22,30.46,4,39,18,18
11,16,6,2,55,-5,2422,555,767,37,26,5,22,30.46,4,39,18,27
11,16,6,1,28,0,2475,555,758,37,26,5,22,30.46,4,39,18,13
11,16,6,3,30,-2,944,558,736,37,26,5,22,30.46,4,39,18,11
11,16,6,3,7,78,301,558,564,37,26,5,22,30.46,4,39,18,15
11,16,6,2,57,-15,2569,560,797,37,26,5,22,30.46,4,39,18,28
11,16,6,3,61,-8,1041,560,752,37,26,5,22,30.46,4,39,18,14
11,16,6,2,56,-4,2586,566,797,37,26,5,22,30.46,4,39,18,21
11,16,6,0,46,-3,273,567,646,37,26,5,22,30.46,4,39,18,11
11,16,6,3,4,-7,187,568,645,37,26,5,22,30.46,4,39,18,18
11,16,6,0,18,2,509,571,694,37,26,5,22,30.46,4,39,18,13
11,16,6,0,13,-8,483,572,694,37,26,5,22,30.46,4,39,18,19
11,16,6,0,36,-4,740,576,684,37,26,5,22,30.46,4,39,18,17
11,16,6,0,37,-2,290,578,667,37,26,5,22,30.46,4,39,18,16
11,16,6,3,20,-4,1069,586,778,37,26,5,22,30.46,4,39,18,27
11,16,6,0,24,5,665,590,724,37,26,5,22,30.46,4,39,18,20
11,16,6,4,28,-3,2475,592,795,39,24,5,21,30.46,4,39,18,20
11,16,6,3,39,1,1028,592,771,39,24,5,21,30.46,4,39,18,22
11,16,6,7,48,-5,288,592,692,39,24,5,21,30.46,4,39,18,24
11,16,6,5,21,-4,4983,596,975,39,24,5,21,30.46,4,39,18,22
11,16,6,3,28,-9,2475,599,804,39,24,5,21,30.46,4,39,18,25
11,16,6,3,7,19,301,618,684,39,24,5,21,30.46,4,17,18,23
11,16,6,6,11,-5,425,624,745,39,24,5,21,30.46,4,17,18,24
11,16,6,1,42,-3,2153,648,877,39,24,5,21,30.46,4,17,18,17
11,16,6,8,4,-5,187,654,728,40,23,2,18,30.44,3,17,18,18
11,16,6,1,28,-4,2475,656,858,40,23,2,18,30.44,3,17,18,20
11,16,6,1,31,-8,1089,657,858,40,23,2,18,30.44,3,17,18,20
11,16,6,4,27,1,2248,658,819,40,23,2,18,30.44,3,17,18,23
11,16,6,0,63,-1,209,659,739,40,23,2,18,30.44,3,17,18,11
11,16,6,3,30,-3,944,662,840,40,23,2,18,30.44,3,27,20,19
11,16,6,4,32,-3,1029,666,793,40,23,2,18,30.44,3,27,20,17
11,16,6,1,56,9,2586,669,874,40,23,2,18,30.44,3,27,20,19
11,16,6,4,55,0,2422,675,876,40,23,2,18,30.44,3,27,20,16
11,16,6,4,30,-6,944,679,853,40,23,2,18,30.44,3,27,20,20
11,16,6,4,20,-6,1069,683,869,40,23,2,18,30.44,3,27,20,24
11,16,6,3,39,-6,1028,683,870,40,23,2,18,30.44,3,27,20,20
11,16,6,4,31,-6,1089,683,870,40,23,2,18,30.44,3,27,20,28
11,16,6,2,56,-5,2586,685,917,40,23,2,18,30.44,3,27,20,41
11,16,6,4,1,-5,760,695,849,40,23,2,18,30.44,3,27,20,21
11,16,6,4,12,-7,541,698,837,40,23,2,18,30.44,3,27,20,21
11,16,6,7,7,-1,301,699,792,40,23,2,18,30.44,3,27,20,23
11,16,6,4,28,-4,2475,701,903,40,23,2,18,30.44,3,27,20,22
11,16,6,4,64,-4,1005,702,871,40,23,2,18,30.44,3,27,20,26
11,16,6,4,56,18,2586,703,898,40,23,2,18,30.44,3,27,20,24
11,16,6,3,52,-5,2446,715,907,40,22,2,20,30.45,3,27,20,19
11,16,6,3,28,-5,2475,715,913,40,22,2,20,30.45,3,27,20,16
11,16,6,3,6,-10,266,720,802,40,22,2,20,30.45,3,23,25,16
11,16,6,8,15,20,213,733,793,40,22,2,20,30.45,3,23,25,22
11,16,6,0,47,0,427,735,844,40,22,2,20,30.45,3,23,25,13
11,16,6,0,11,-1,425,739,852,40,22,2,20,30.45,3,23,25,17
11,16,6,1,31,-6,1089,743,941,40,22,2,20,30.45,3,23,25,21
11,16,6,1,28,-5,2475,745,950,40,22,2,20,30.45,3,23,25,15
11,16,6,0,6,-5,266,750,833,40,22,2,20,30.45,3,23,25,21
11,16,6,4,58,49,1598,754,987,40,22,2,20,30.45,3,23,25,16
11,16,6,0,4,-3,187,757,841,40,22,2,20,30.45,3,23,25,15
11,16,6,3,50,34,264,759,802,40,22,2,20,30.45,3,23,25,14
11,16,6,0,15,-1,213,769,850,40,22,2,20,30.45,3,23,25,17
11,16,6,1,12,30,541,773,865,41,21,5,20,30.42,3,23,25,16
11,16,6,7,36,-3,740,777,885,41,21,5,20,30.42,3,23,25,14
11,16,6,2,28,-7,2475,778,995,41,21,5,20,30.42,3,23,25,15
11,16,6,3,23,-3,1417,783,976,41,21,5,20,30.42,3,22,40,18
11,16,6,1,42,-5,2153,805,1035,41,21,5,20,30.42,3,22,40,27
11,16,6,0,7,-2,301,808,899,41,21,5,20,30.42,3,22,40,25
11,16,6,0,22,-1,228,814,895,41,21,5,20,30.42,3,22,40,23
11,16,6,4,10,-6,636,814,953,41,21,5,20,30.42,3,22,40,20
11,16,6,6,3,-9,765,815,926,41,21,5,20,30.42,3,22,40,23
11,16,6,3,20,1,1069,825,1011,41,21,5,20,30.42,3,22,40,20
11,16,6,1,12,15,541,826,940,41,21,5,20,30.42,3,22,40,27
11,16,6,0,9,-5,184,830,909,41,21,5,20,30.42,3,22,40,16
11,16,6,4,1,-2,760,833,982,40,20,2,20,30.43,3,22,40,15
11,16,6,3,58,-3,1598,843,1135,40,20,2,20,30.43,3,26,35,16
11,16,6,3,64,-10,1005,846,1035,40,20,2,20,30.43,3,26,35,15
11,16,6,3,10,-9,636,847,987,40,20,2,20,30.43,3,26,35,15
11,16,6,3,28,-10,2475,859,1064,40,20,2,20,30.43,3,26,35,19
11,16,6,3,39,0,1028,869,1049,40,20,2,20,30.43,3,26,35,13
11,16,6,1,28,-1,2475,869,1068,40,20,2,20,30.43,3,26,35,19
11,16,6,6,43,-2,340,881,986,40,20,2,20,30.43,3,26,35,14
11,16,6,3,7,-3,301,886,973,40,20,2,20,30.43,3,26,35,16
11,16,6,0,54,-7,718,886,1035,40,20,2,20,30.43,3,26,35,15
11,16,6,8,13,-5,483,890,1015,40,20,2,20,30.43,3,26,35,13
11,16,6,4,23,-5,1417,890,1085,40,20,2,20,30.43,3,26,35,31
11,16,6,0,6,-5,266,890,983,40,20,2,20,30.43,3,26,35,40
11,16,6,4,12,-4,541,891,1034,39,22,5,16,30.44,18,26,35,16
11,16,6,3,33,-7,1182,892,1050,39,22,5,16,30.44,18,26,35,22
11,16,6,4,16,-2,1626,893,1053,39,22,5,16,30.44,18,26,35,26
11,16,6,0,15,-1,213,894,992,39,22,5,16,30.44,18,26,35,38
11,16,6,3,1,12,760,897,1041,39,22,5,16,30.44,18,26,35,34
11,16,6,0,18,-3,509,897,1029,39,22,5,16,30.44,18,26,35,36
11,16,6,3,20,-1,1069,899,1091,39,22,5,16,30.44,18,26,35,39
11,16,6,4,1,3,760,902,1055,39,22,5,16,30.44,18,30,40,33
11,16,6,3,26,29,828,906,1028,39,22,5,16,30.44,18,30,40,29
11,16,6,4,27,10,2248,909,1069,39,22,5,16,30.44,18,30,40,28
11,16,6,0,47,0,427,915,1036,39,22,5,16,30.44,18,30,40,29
11,16,6,6,24,-7,665,917,1077,39,22,5,16,30.44,18,30,40,31
11,16,6,8,13,-11,483,918,1048,39,22,5,16,30.44,18,30,40,24
11,16,6,3,56,-6,2586,924,1154,39,22,5,16,30.44,18,30,40,28
11,16,6,3,58,-3,1598,926,1222,39,22,5,16,30.44,18,30,40,34
11,16,6,4,31,5,1089,926,1108,39,22,5,16,30.44,18,30,40,24
11,16,6,4,30,-1,944,928,1105,39,22,5,16,30.44,18,30,40,27
11,16,6,1,31,-1,1089,929,1127,39,22,5,16,30.44,18,30,40,27
11,16,6,0,43,-4,340,936,1055,39,22,5,16,30.44,18,30,40,22
11,16,6,6,37,7,290,937,1020,39,22,5,16,30.44,18,30,40,25
11,16,6,4,28,14,2475,944,1133,39,22,5,16,30.44,18,30,40,20
11,16,6,4,64,-6,1005,944,1130,39,22,5,16,30.44,18,30,40,17
11,16,6,4,56,-4,2586,951,1179,36,27,5,8,30.44,18,30,40,15
11,16,6,1,27,-6,2248,953,1142,36,27,5,8,30.44,18,30,40,14
11,16,6,6,9,-6,184,953,1037,36,27,5,8,30.44,18,30,40,18
11,16,6,4,4,36,187,953,997,36,27,5,8,30.44,18,30,40,23
11,16,6,4,55,-2,2422,953,1164,36,27,5,8,30.44,18,30,40,23
11,16,6,3,36,-5,740,954,1072,36,27,5,8,30.44,18,30,40,24
11,16,6,3,30,-3,944,954,1140,36,27,5,8,30.44,18,30,40,25
11,16,6,4,33,-3,1182,956,1104,36,27,5,8,30.44,18,30,40,32
11,16,6,3,28,0,2475,960,1161,36,27,5,8,30.44,18,30,31,20
11,16,6,3,4,98,187,960,930,36,27,5,8,30.44,18,30,31,23
11,16,6,7,36,0,740,960,1079,36,27,5,8,30.44,18,30,31,24
11,16,6,3,29,-10,2465,962,1170,36,27,5,8,30.44,18,30,31,23
11,16,6,0,50,-6,264,964,1065,36,27,5,8,30.44,18,30,31,26
11,16,6,4,32,-8,1029,972,1111,36,27,5,8,30.44,18,30,31,21
11,16,6,4,59,14,1990,973,1161,36,27,5,8,30.44,18,30,31,22
11,16,6,1,12,-5,541,974,1111,36,27,5,8,30.44,18,30,31,18
11,16,6,1,56,-3,2586,977,1207,36,27,5,8,30.44,18,30,31,23
11,16,6,6,47,-7,427,979,1102,36,27,5,8,30.44,18,30,31,17
11,16,6,1,42,-2,2153,983,1213,36,27,5,8,30.44,18,30,31,19
11,16,6,3,52,-4,2446,986,1175,36,27,5,8,30.44,18,30,31,21
11,16,6,3,8,-4,2465,986,1187,36,27,5,8,30.44,18,30,31,22
11,16,6,3,20,-1,1069,989,1177,36,27,5,8,30.44,18,30,31,20
11,16,6,2,56,-5,2586,990,1225,36,27,5,8,30.44,18,30,31,26
11,16,6,6,14,-3,589,992,1136,36,27,5,8,30.44,18,30,31,18
11,16,6,0,46,-6,273,1004,1095,36,27,5,8,30.44,18,30,31,16
11,16,6,2,28,-10,2475,1010,1240,36,27,5,8,30.44,18,30,31,28
11,16,6,4,52,-3,2446,1012,1201,34,32,5,7,30.45,3,30,31,22
11,16,6,1,28,-7,2475,1013,1224,34,32,5,7,30.45,3,30,31,19
11,16,6,0,63,-4,209,1015,1108,34,32,5,7,30.45,3,30,31,20
11,16,6,8,4,-3,187,1016,1103,34,32,5,7,30.45,3,30,31,14
11,16,6,3,54,135,718,1018,1024,34,32,5,7,30.45,3,30,31,16
11,16,6,3,47,-6,427,1020,1131,34,32,5,7,30.45,3,25,33,34
11,16,6,3,64,4,1005,1024,1203,34,32,5,7,30.45,3,25,33,20
11,16,6,4,1,13,760,1028,1167,34,32,5,7,30.45,3,25,33,12
11,16,6,3,28,-7,2475,1033,1234,34,32,5,7,30.45,3,25,33,15
11,16,6,4,27,-1,2248,1048,1225,34,32,5,7,30.45,3,25,33,14
11,16,6,3,60,-2,2521,1050,1251,34,32,5,7,30.45,3,25,33,17
11,16,6,1,12,19,541,1054,1169,34,32,5,7,30.45,3,25,33,11
11,16,6,3,30,-11,944,1058,1245,34,32,5,7,30.45,3,25,33,15
11,16,6,3,51,40,1074,1059,1211,34,32,5,7,30.45,3,25,33,11
11,16,6,3,55,-6,2422,1071,1279,34,32,6,8,30.46,3,25,33,15
11,16,6,0,9,-5,184,1074,1159,34,32,6,8,30.46,3,25,33,15
11,16,6,7,3,-4,765,1075,1177,34,32,6,8,30.46,3,25,33,12
11,16,6,0,22,-10,228,1085,1182,34,32,6,8,30.46,3,36,32,10
11,16,6,0,26,-5,828,1090,1254,34,32,6,8,30.46,3,36,32,17
11,16,6,4,20,-5,1069,1090,1282,34,32,6,8,30.46,3,36,32,19
11,16,6,0,24,-3,665,1092,1240,34,32,6,8,30.46,3,36,32,15
11,16,6,4,15,-2,213,1093,1180,34,32,6,8,30.46,3,36,32,18
11,16,6,4,28,7,2475,1097,1290,34,32,6,8,30.46,3,36,32,26
11,16,6,3,35,18,2429,1098,1270,34,32,6,8,30.46,3,36,32,16
11,16,6,4,17,-1,1391,1099,1290,34,32,6,8,30.46,3,36,32,12
11,16,6,1,53,-6,1587,1103,1324,34,32,6,8,30.46,3,36,32,15
11,16,6,4,53,-4,1587,1106,1309,34,32,6,8,30.46,3,36,32,15
11,16,6,3,7,-6,301,1109,1205,34,32,6,8,30.46,3,36,32,19
11,16,6,1,28,1,2475,1111,1320,34,32,6,8,30.46,3,36,32,22
11,16,6,4,55,-6,2422,1113,1326,34,32,6,8,30.46,3,36,32,21
11,16,6,4,1,-2,760,1113,1269,34,32,6,8,30.46,3,36,32,11
11,16,6,2,55,4,2422,1124,1331,34,32,6,8,30.46,3,36,32,22
11,16,6,0,14,-9,589,1126,1273,34,32,6,8,30.46,3,36,32,12
11,16,6,3,20,-3,1069,1127,1318,34,32,6,8,30.46,3,36,32,21
11,16,6,3,42,-5,2153,1134,1356,34,32,6,8,30.46,3,36,32,18
11,16,6,3,63,-5,209,1134,1215,34,32,6,8,30.46,3,36,32,18
11,16,6,4,58,-4,1598,1135,1431,34,32,6,8,30.46,3,36,32,16
11,16,6,6,37,-10,290,1159,1263,34,32,6,8,30.46,3,40,26,34
11,16,6,4,64,-5,1005,1160,1339,34,32,6,8,30.46,3,40,26,11
11,16,6,0,4,-4,187,1161,1261,34,30,6,10,30.46,3,40,26,12
11,16,6,0,47,-3,427,1162,1289,34,30,6,10,30.46,3,40,26,13
11,16,6,4,59,-3,1990,1164,1373,34,30,6,10,30.46,3,40,26,28
11,16,6,0,6,0,266,1165,1253,34,30,6,10,30.46,3,40,26,15
11,16,6,0,11,-2,425,1167,1290,34,30,6,10,30.46,3,40,26,14
11,16,6,7,48,-2,288,1168,1279,34,30,6,10,30.46,3,40,26,14
11,16,6,4,33,-2,1182,1168,1312,34,30,6,10,30.46,3,40,26,11
11,16,6,4,30,-5,944,1170,1349,34,30,6,10,30.46,3,40,26,20
11,16,6,3,27,-2,2248,1174,1349,34,30,6,10,30.46,3,40,26,19
11,16,6,3,59,-7,1990,1175,1389,34,30,6,10,30.46,3,40,26,34
11,16,6,3,28,-5,2475,1175,1387,34,30,6,10,30.46,3,40,26,21
11,16,6,3,56,-3,2586,1177,1409,34,30,6,10,30.46,3,40,26,24
11,16,6,0,37,-5,290,1180,1287,34,30,6,10,30.46,3,40,26,34
11,16,6,4,18,12,509,1181,1302,34,30,6,10,30.46,3,40,26,30
11,16,6,4,31,18,1089,1183,1354,34,30,6,10,30.46,3,40,26,29
11,16,6,4,32,19,1029,1188,1301,34,30,6,10,30.46,3,40,26,25
11,16,6,6,3,-11,765,1188,1304,34,30,6,10,30.46,3,40,26,18
11,16,6,3,20,-14,1069,1189,1401,34,30,6,10,30.46,3,40,26,39
11,16,6,1,28,-8,2475,1192,1414,34,30,6,10,30.46,3,40,26,33
11,16,6,4,56,-5,2586,1194,1431,34,30,6,10,30.46,3,40,26,25
11,16,6,7,36,-2,740,1198,1315,34,30,6,10,30.46,3,40,26,29
11,16,6,4,42,-1,2153,1199,1417,34,30,6,10,30.46,3,40,26,14
11,16,6,2,28,-13,2475,1202,1435,34,30,6,10,30.46,3,22,36,17
11,16,6,4,2,80,1521,1210,1322,34,30,6,10,30.46,3,22,36,11
11,16,6,3,16,-2,1626,1212,1369,34,30,6,10,30.46,3,22,36,19
11,16,6,1,28,-1,2475,1229,1,34,30,6,10,30.46,3,22,36,16
11,16,6,0,7,-14,301,1241,1357,34,30,6,10,30.46,3,22,36,11
11,16,6,0,50,-9,264,1251,1352,33,37,6,9,30.45,3,22,36,13
11,16,6,0,63,-9,209,1266,1361,33,37,6,9,30.45,3,27,27,13
11,16,6,0,43,-6,340,1269,1389,33,37,6,9,30.45,3,27,27,11
11,16,6,1,42,-9,2153,1273,70,33,37,6,9,30.45,3,27,27,21
11,16,6,3,28,-5,2475,1275,36,33,37,6,9,30.45,3,27,27,21
11,16,6,1,2,-5,1521,1284,53,33,37,6,9,30.45,3,27,27,23
11,16,6,3,2,-10,1521,1285,47,33,37,6,9,30.45,3,27,27,24
11,16,6,1,28,0,2475,1290,54,33,37,6,9,30.45,3,27,27,20
11,16,6,3,64,-9,1005,1296,44,33,37,6,9,30.45,3,27,27,15
11,16,6,6,47,12,427,1302,1404,33,37,6,9,30.45,3,27,27,20
11,16,6,3,51,-7,1074,1303,61,33,37,6,9,30.45,3,27,27,15
11,16,6,3,56,-5,2586,1304,79,33,37,6,9,30.45,3,27,27,15
11,16,6,3,39,81,1028,1331,1433,32,42,6,7,30.44,3,19,26,17
11,16,6,3,44,80,1617,1340,119,32,42,6,7,30.44,3,19,26,25
11,16,6,3,26,115,828,1345,1387,32,42,6,7,30.44,3,19,26,29
11,16,6,3,30,25,944,1348,51,32,42,6,7,30.44,3,19,26,25
11,16,6,3,38,-6,150,1364,1429,32,42,6,7,30.44,3,19,26,24
11,16,6,3,7,-8,301,1367,18,32,42,6,7,30.44,3,19,26,24
11,16,6,3,6,-7,266,1368,9,32,42,6,7,30.44,3,19,26,24
11,16,6,3,4,-6,187,1369,3,32,42,6,7,30.44,3,19,26,20
11,16,6,3,58,-6,1598,1393,247,32,42,6,12,30.44,3,18,18,15
11,16,6,1,4,33,187,1413,16,32,42,6,12,30.44,3,18,18,12
11,16,6,3,50,37,264,1417,18,32,42,6,12,30.44,3,18,18,18
11,16,6,3,27,136,2248,1426,17,32,42,6,12,30.44,3,18,18,13
11,16,6,3,5,1,1576,1440,282,32,42,6,12,30.44,3,18,18,15
11,17,7,3,20,-3,1069,298,482,32,56,6,15,30.37,0,0,4,16
11,17,7,3,10,-10,636,314,448,32,56,6,15,30.37,0,9,23,15
11,17,7,3,58,25,1598,326,583,32,56,6,15,30.37,0,9,23,17
11,17,7,3,28,-7,2475,333,531,32,56,6,15,30.37,0,9,23,14
11,17,7,3,30,2,944,347,513,32,56,6,15,30.37,0,9,23,14
11,17,7,3,29,-8,2465,351,547,32,61,6,15,30.35,16,9,23,12
11,17,7,3,7,-8,301,357,445,32,61,6,15,30.35,16,9,23,11
11,17,7,4,1,-1,760,359,500,32,61,6,15,30.35,16,9,23,14
11,17,7,1,28,6,2475,366,568,32,61,6,15,30.35,16,17,19,20
11,17,7,1,12,-7,541,373,514,32,61,6,15,30.35,16,17,19,15
11,17,7,1,31,0,1089,375,569,32,61,6,15,30.35,16,17,19,17
11,17,7,3,27,-5,2248,376,544,32,61,6,15,30.35,16,17,19,14
11,17,7,1,15,-2,213,389,479,32,61,6,15,30.35,16,17,19,20
11,17,7,3,33,-10,1182,390,544,32,61,6,15,30.35,16,17,19,17
11,17,7,1,17,-5,1391,395,592,32,61,6,15,30.35,16,17,19,16
11,17,7,3,56,-6,2586,404,618,32,61,6,15,30.35,16,17,19,14
11,17,7,3,54,-10,718,409,562,32,61,6,15,30.35,16,17,19,17
11,17,7,4,56,-9,2586,411,637,34,67,5,15,30.35,16,17,19,13
11,17,7,3,1,-6,760,412,572,34,67,5,15,30.35,16,17,19,41
11,17,7,3,63,-7,209,413,493,34,67,5,15,30.35,16,17,19,19
11,17,7,4,32,-4,1029,415,553,34,67,5,15,30.35,16,17,19,22
11,17,7,1,31,-5,1089,415,614,34,67,5,15,30.35,16,17,19,15
11,17,7,4,59,-5,1990,415,628,34,67,5,15,30.35,16,17,19,13
11,17,7,4,28,-4,2475,416,615,34,67,5,15,30.35,16,17,19,15
11,17,7,4,4,-3,187,417,500,34,67,5,15,30.35,16,17,19,24
11,17,7,4,55,-8,2422,417,626,34,67,5,15,30.35,16,17,19,17
11,17,7,2,40,-7,2454,418,630,34,67,5,15,30.35,16,17,19,30
11,17,7,7,36,-1,740,419,534,34,67,5,15,30.35,16,17,19,16
11,17,7,3,4,-7,187,420,500,34,67,5,15,30.35,16,34,30,27
11,17,7,3,50,-2,264,420,504,34,67,5,15,30.35,16,34,30,20
11,17,7,1,56,0,2586,420,641,34,67,5,15,30.35,16,34,30,23
11,17,7,3,28,-5,2475,420,624,34,67,5,15,30.35,16,34,30,26
11,17,7,2,56,8,2586,428,647,34,67,5,15,30.35,16,34,30,30
11,17,7,3,51,-10,1074,439,642,34,67,5,15,30.35,16,34,30,21
11,17,7,3,64,-7,1005,440,627,34,67,5,15,30.35,16,34,30,22
11,17,7,3,26,-5,828,446,604,34,67,5,15,30.35,16,34,30,18
11,17,7,0,43,-6,340,448,560,34,67,5,15,30.35,16,34,30,22
11,17,7,2,55,-2,2422,448,657,34,67,5,15,30.35,16,34,30,20
11,17,7,3,6,-3,266,452,530,34,67,5,15,30.35,16,34,30,17
11,17,7,3,36,-10,740,457,570,34,67,5,15,30.35,16,34,30,16
11,17,7,0,50,-11,264,468,574,34,67,5,15,30.35,16,34,30,14
11,17,7,4,12,-7,541,468,616,34,67,5,15,30.35,16,34,30,15
11,17,7,3,30,-10,944,470,656,34,67,5,15,30.35,16,34,30,16
11,17,7,1,36,-1,740,470,585,34,67,5,15,30.35,16,34,30,15
11,17,7,4,33,-5,1182,474,623,37,65,5,18,30.36,16,34,30,12
11,17,7,4,20,-5,1069,475,658,37,65,5,18,30.36,16,34,30,14
